day,name,area,countingDirection,timestamp,week,is_holiday,is_edge_holiday
2021-08-30,bus,plaza_car_far,leftright_topbottom,15,0,False,1
2021-08-31,bus,plaza_car_far,leftright_topbottom,15,1,False,0
2021-09-01,bus,plaza_car_far,leftright_topbottom,31,2,False,0
2021-09-02,bus,plaza_car_far,leftright_topbottom,17,3,False,1
2021-06-26,bus,plaza_car_near,leftright_topbottom,6,5,True,0
2021-06-27,bus,plaza_car_near,leftright_topbottom,2,6,True,0
2021-06-28,bus,plaza_car_near,leftright_topbottom,4,0,False,1
2021-06-29,bus,plaza_car_near,leftright_topbottom,3,1,False,0
2021-06-30,bus,plaza_car_near,leftright_topbottom,5,2,False,0
2021-07-01,bus,plaza_car_near,leftright_topbottom,4,3,False,0
2021-07-02,bus,plaza_car_near,leftright_topbottom,6,4,False,1
2021-07-03,bus,plaza_car_near,leftright_topbottom,3,5,True,0
2021-07-04,bus,plaza_car_near,leftright_topbottom,1,6,True,0
2021-07-05,bus,plaza_car_near,leftright_topbottom,6,0,False,1
2021-07-06,bus,plaza_car_near,leftright_topbottom,3,1,False,0
2021-07-07,bus,plaza_car_near,leftright_topbottom,5,2,False,0
2021-07-08,bus,plaza_car_near,leftright_topbottom,2,3,False,0
2021-07-09,bus,plaza_car_near,leftright_topbottom,2,4,False,1
2021-07-10,bus,plaza_car_near,leftright_topbottom,5,5,True,0
2021-07-12,bus,plaza_car_near,leftright_topbottom,6,0,False,1
2021-07-13,bus,plaza_car_near,leftright_topbottom,12,1,False,0
2021-07-14,bus,plaza_car_near,leftright_topbottom,7,2,False,0
2021-07-15,bus,plaza_car_near,leftright_topbottom,4,3,False,0
2021-07-16,bus,plaza_car_near,leftright_topbottom,14,4,False,1
2021-07-17,bus,plaza_car_near,leftright_topbottom,2,5,True,0
2021-07-18,bus,plaza_car_near,leftright_topbottom,2,6,True,0
2021-07-19,bus,plaza_car_near,leftright_topbottom,8,0,False,1
2021-07-20,bus,plaza_car_near,leftright_topbottom,26,1,False,0
2021-07-21,bus,plaza_car_near,leftright_topbottom,2,2,False,1
2021-07-22,bus,plaza_car_near,leftright_topbottom,4,3,True,0
2021-07-23,bus,plaza_car_near,leftright_topbottom,3,4,True,0
2021-07-24,bus,plaza_car_near,leftright_topbottom,3,5,True,0
2021-07-25,bus,plaza_car_near,leftright_topbottom,1,6,True,0
2021-07-26,bus,plaza_car_near,leftright_topbottom,17,0,False,1
2021-07-27,bus,plaza_car_near,leftright_topbottom,4,1,False,0
2021-07-28,bus,plaza_car_near,leftright_topbottom,8,2,False,0
2021-07-29,bus,plaza_car_near,leftright_topbottom,4,3,False,0
2021-07-30,bus,plaza_car_near,leftright_topbottom,10,4,False,1
2021-07-31,bus,plaza_car_near,leftright_topbottom,7,5,True,0
2021-08-01,bus,plaza_car_near,leftright_topbottom,1,6,True,0
2021-08-02,bus,plaza_car_near,leftright_topbottom,6,0,False,1
2021-08-03,bus,plaza_car_near,leftright_topbottom,8,1,False,0
2021-08-04,bus,plaza_car_near,leftright_topbottom,6,2,False,0
2021-08-05,bus,plaza_car_near,leftright_topbottom,8,3,False,0
2021-08-06,bus,plaza_car_near,leftright_topbottom,9,4,False,1
2021-08-07,bus,plaza_car_near,leftright_topbottom,3,5,True,0
2021-08-08,bus,plaza_car_near,leftright_topbottom,1,6,True,0
2021-08-09,bus,plaza_car_near,leftright_topbottom,4,0,True,0
2021-08-10,bus,plaza_car_near,leftright_topbottom,8,1,False,1
2021-08-11,bus,plaza_car_near,leftright_topbottom,2,2,False,0
2021-08-12,bus,plaza_car_near,leftright_topbottom,4,3,False,0
2021-08-13,bus,plaza_car_near,leftright_topbottom,1,4,False,1
2021-08-14,bus,plaza_car_near,leftright_topbottom,4,5,True,0
2021-08-15,bus,plaza_car_near,leftright_topbottom,4,6,True,0
2021-08-16,bus,plaza_car_near,leftright_topbottom,6,0,False,1
2021-08-17,bus,plaza_car_near,leftright_topbottom,3,1,False,0
2021-08-19,bus,plaza_car_near,leftright_topbottom,3,3,False,0
2021-08-20,bus,plaza_car_near,leftright_topbottom,7,4,False,1
2021-08-21,bus,plaza_car_near,leftright_topbottom,6,5,True,0
2021-08-22,bus,plaza_car_near,leftright_topbottom,4,6,True,0
2021-08-23,bus,plaza_car_near,leftright_topbottom,7,0,False,1
2021-08-24,bus,plaza_car_near,leftright_topbottom,2,1,False,0
2021-08-25,bus,plaza_car_near,leftright_topbottom,6,2,False,0
2021-08-26,bus,plaza_car_near,leftright_topbottom,36,3,False,0
2021-08-27,bus,plaza_car_near,leftright_topbottom,19,4,False,1
2021-08-28,bus,plaza_car_near,leftright_topbottom,51,5,True,0
2021-08-29,bus,plaza_car_near,leftright_topbottom,20,6,True,0
2021-08-30,bus,plaza_car_near,leftright_topbottom,47,0,False,1
2021-08-31,bus,plaza_car_near,leftright_topbottom,118,1,False,0
2021-09-01,bus,plaza_car_near,leftright_topbottom,46,2,False,0
2021-09-02,bus,plaza_car_near,leftright_topbottom,28,3,False,0
2021-07-02,bus,plaza_left_far,leftright_topbottom,1,4,False,1
2021-07-03,bus,plaza_left_far,leftright_topbottom,1,5,True,0
2021-07-05,bus,plaza_left_far,leftright_topbottom,1,0,False,1
2021-07-08,bus,plaza_left_far,leftright_topbottom,1,3,False,1
2021-07-10,bus,plaza_left_far,leftright_topbottom,1,5,True,0
2021-07-14,bus,plaza_left_far,leftright_topbottom,2,2,False,1
2021-07-15,bus,plaza_left_far,leftright_topbottom,1,3,False,0
2021-07-21,bus,plaza_left_far,leftright_topbottom,2,2,False,1
2021-07-23,bus,plaza_left_far,leftright_topbottom,1,4,True,0
2021-07-28,bus,plaza_left_far,leftright_topbottom,1,2,False,1
2021-07-29,bus,plaza_left_far,leftright_topbottom,1,3,False,0
2021-08-06,bus,plaza_left_far,leftright_topbottom,1,4,False,0
2021-08-10,bus,plaza_left_far,leftright_topbottom,1,1,False,0
2021-08-18,bus,plaza_left_far,leftright_topbottom,2,2,False,0
2021-08-24,bus,plaza_left_far,leftright_topbottom,1,1,False,0
2021-08-26,bus,plaza_left_far,leftright_topbottom,5,3,False,0
2021-08-27,bus,plaza_left_far,leftright_topbottom,1,4,False,1
2021-08-28,bus,plaza_left_far,leftright_topbottom,5,5,True,0
2021-08-29,bus,plaza_left_far,leftright_topbottom,2,6,True,0
2021-08-30,bus,plaza_left_far,leftright_topbottom,1,0,False,1
2021-08-31,bus,plaza_left_far,leftright_topbottom,4,1,False,0
2021-09-01,bus,plaza_left_far,leftright_topbottom,5,2,False,0
2021-09-02,bus,plaza_left_far,leftright_topbottom,7,3,False,1
2021-06-26,bus,plaza_left_near,leftright_topbottom,1,5,True,0
2021-07-11,bus,plaza_left_near,leftright_topbottom,1,6,True,0
2021-07-14,bus,plaza_left_near,leftright_topbottom,1,2,False,1
2021-07-15,bus,plaza_left_near,leftright_topbottom,1,3,False,1
2021-07-17,bus,plaza_left_near,leftright_topbottom,1,5,True,0
2021-07-18,bus,plaza_left_near,leftright_topbottom,1,6,True,0
2021-07-19,bus,plaza_left_near,leftright_topbottom,1,0,False,1
2021-07-20,bus,plaza_left_near,leftright_topbottom,2,1,False,1
2021-07-22,bus,plaza_left_near,leftright_topbottom,2,3,True,0
2021-07-23,bus,plaza_left_near,leftright_topbottom,1,4,True,0
2021-08-02,bus,plaza_left_near,leftright_topbottom,1,0,False,1
2021-08-11,bus,plaza_left_near,leftright_topbottom,1,2,False,0
2021-08-13,bus,plaza_left_near,leftright_topbottom,1,4,False,0
2021-08-23,bus,plaza_left_near,leftright_topbottom,1,0,False,0
2021-08-25,bus,plaza_left_near,leftright_topbottom,1,2,False,0
2021-08-26,bus,plaza_left_near,leftright_topbottom,83,3,False,0
2021-08-27,bus,plaza_left_near,leftright_topbottom,66,4,False,1
2021-08-28,bus,plaza_left_near,leftright_topbottom,70,5,True,0
2021-08-29,bus,plaza_left_near,leftright_topbottom,59,6,True,0
2021-08-30,bus,plaza_left_near,leftright_topbottom,90,0,False,1
2021-08-31,bus,plaza_left_near,leftright_topbottom,82,1,False,0
2021-09-01,bus,plaza_left_near,leftright_topbottom,116,2,False,0
2021-09-02,bus,plaza_left_near,leftright_topbottom,47,3,False,1
2021-06-26,bus,plaza_right_far,leftright_topbottom,5,5,True,0
2021-06-27,bus,plaza_right_far,leftright_topbottom,2,6,True,0
2021-06-28,bus,plaza_right_far,leftright_topbottom,3,0,False,1
2021-06-29,bus,plaza_right_far,leftright_topbottom,4,1,False,0
2021-06-30,bus,plaza_right_far,leftright_topbottom,6,2,False,0
2021-07-01,bus,plaza_right_far,leftright_topbottom,3,3,False,0
2021-07-02,bus,plaza_right_far,leftright_topbottom,5,4,False,1
2021-07-03,bus,plaza_right_far,leftright_topbottom,4,5,True,0
2021-07-05,bus,plaza_right_far,leftright_topbottom,6,0,False,1
2021-07-06,bus,plaza_right_far,leftright_topbottom,3,1,False,0
2021-07-07,bus,plaza_right_far,leftright_topbottom,5,2,False,0
2021-07-08,bus,plaza_right_far,leftright_topbottom,2,3,False,0
2021-07-09,bus,plaza_right_far,leftright_topbottom,2,4,False,1
2021-07-10,bus,plaza_right_far,leftright_topbottom,5,5,True,0
2021-07-11,bus,plaza_right_far,leftright_topbottom,1,6,True,0
2021-07-12,bus,plaza_right_far,leftright_topbottom,8,0,False,1
2021-07-13,bus,plaza_right_far,leftright_topbottom,11,1,False,0
2021-07-14,bus,plaza_right_far,leftright_topbottom,4,2,False,0
2021-07-15,bus,plaza_right_far,leftright_topbottom,6,3,False,0
2021-07-16,bus,plaza_right_far,leftright_topbottom,15,4,False,1
2021-07-17,bus,plaza_right_far,leftright_topbottom,4,5,True,0
2021-07-18,bus,plaza_right_far,leftright_topbottom,1,6,True,0
2021-07-19,bus,plaza_right_far,leftright_topbottom,8,0,False,1
2021-07-20,bus,plaza_right_far,leftright_topbottom,29,1,False,0
2021-07-21,bus,plaza_right_far,leftright_topbottom,2,2,False,1
2021-07-22,bus,plaza_right_far,leftright_topbottom,6,3,True,0
2021-07-23,bus,plaza_right_far,leftright_topbottom,6,4,True,0
2021-07-24,bus,plaza_right_far,leftright_topbottom,4,5,True,0
2021-07-25,bus,plaza_right_far,leftright_topbottom,1,6,True,0
2021-07-26,bus,plaza_right_far,leftright_topbottom,14,0,False,1
2021-07-27,bus,plaza_right_far,leftright_topbottom,4,1,False,0
2021-07-28,bus,plaza_right_far,leftright_topbottom,7,2,False,0
2021-07-29,bus,plaza_right_far,leftright_topbottom,5,3,False,0
2021-07-30,bus,plaza_right_far,leftright_topbottom,13,4,False,1
2021-07-31,bus,plaza_right_far,leftright_topbottom,8,5,True,0
2021-08-01,bus,plaza_right_far,leftright_topbottom,2,6,True,0
2021-08-02,bus,plaza_right_far,leftright_topbottom,6,0,False,1
2021-08-03,bus,plaza_right_far,leftright_topbottom,9,1,False,0
2021-08-04,bus,plaza_right_far,leftright_topbottom,8,2,False,0
2021-08-05,bus,plaza_right_far,leftright_topbottom,8,3,False,0
2021-08-06,bus,plaza_right_far,leftright_topbottom,12,4,False,1
2021-08-07,bus,plaza_right_far,leftright_topbottom,3,5,True,0
2021-08-08,bus,plaza_right_far,leftright_topbottom,2,6,True,0
2021-08-09,bus,plaza_right_far,leftright_topbottom,6,0,True,0
2021-08-10,bus,plaza_right_far,leftright_topbottom,9,1,False,1
2021-08-11,bus,plaza_right_far,leftright_topbottom,9,2,False,0
2021-08-12,bus,plaza_right_far,leftright_topbottom,9,3,False,0
2021-08-13,bus,plaza_right_far,leftright_topbottom,6,4,False,1
2021-08-14,bus,plaza_right_far,leftright_topbottom,4,5,True,0
2021-08-15,bus,plaza_right_far,leftright_topbottom,4,6,True,0
2021-08-16,bus,plaza_right_far,leftright_topbottom,6,0,False,1
2021-08-17,bus,plaza_right_far,leftright_topbottom,3,1,False,0
2021-08-19,bus,plaza_right_far,leftright_topbottom,4,3,False,0
2021-08-20,bus,plaza_right_far,leftright_topbottom,7,4,False,1
2021-08-21,bus,plaza_right_far,leftright_topbottom,5,5,True,0
2021-08-22,bus,plaza_right_far,leftright_topbottom,3,6,True,0
2021-08-23,bus,plaza_right_far,leftright_topbottom,4,0,False,1
2021-08-24,bus,plaza_right_far,leftright_topbottom,3,1,False,0
2021-08-25,bus,plaza_right_far,leftright_topbottom,9,2,False,1
2021-08-29,bus,plaza_right_far,leftright_topbottom,1,6,True,0
2021-09-02,bus,plaza_right_far,leftright_topbottom,2,3,False,1
2021-06-26,bus,plaza_right_near,leftright_topbottom,4,5,True,0
2021-06-27,bus,plaza_right_near,leftright_topbottom,2,6,True,0
2021-06-28,bus,plaza_right_near,leftright_topbottom,3,0,False,1
2021-06-29,bus,plaza_right_near,leftright_topbottom,3,1,False,0
2021-06-30,bus,plaza_right_near,leftright_topbottom,7,2,False,0
2021-07-01,bus,plaza_right_near,leftright_topbottom,4,3,False,0
2021-07-02,bus,plaza_right_near,leftright_topbottom,3,4,False,1
2021-07-03,bus,plaza_right_near,leftright_topbottom,2,5,True,0
2021-07-04,bus,plaza_right_near,leftright_topbottom,1,6,True,0
2021-07-05,bus,plaza_right_near,leftright_topbottom,6,0,False,1
2021-07-06,bus,plaza_right_near,leftright_topbottom,4,1,False,0
2021-07-07,bus,plaza_right_near,leftright_topbottom,7,2,False,0
2021-07-09,bus,plaza_right_near,leftright_topbottom,2,4,False,1
2021-07-10,bus,plaza_right_near,leftright_topbottom,5,5,True,0
2021-07-12,bus,plaza_right_near,leftright_topbottom,5,0,False,1
2021-07-13,bus,plaza_right_near,leftright_topbottom,8,1,False,0
2021-07-14,bus,plaza_right_near,leftright_topbottom,4,2,False,0
2021-07-15,bus,plaza_right_near,leftright_topbottom,4,3,False,0
2021-07-16,bus,plaza_right_near,leftright_topbottom,11,4,False,1
2021-07-17,bus,plaza_right_near,leftright_topbottom,1,5,True,0
2021-07-18,bus,plaza_right_near,leftright_topbottom,2,6,True,0
2021-07-19,bus,plaza_right_near,leftright_topbottom,6,0,False,1
2021-07-20,bus,plaza_right_near,leftright_topbottom,21,1,False,0
2021-07-21,bus,plaza_right_near,leftright_topbottom,2,2,False,1
2021-07-22,bus,plaza_right_near,leftright_topbottom,7,3,True,0
2021-07-23,bus,plaza_right_near,leftright_topbottom,6,4,True,0
2021-07-24,bus,plaza_right_near,leftright_topbottom,3,5,True,0
2021-07-25,bus,plaza_right_near,leftright_topbottom,1,6,True,0
2021-07-26,bus,plaza_right_near,leftright_topbottom,12,0,False,1
2021-07-27,bus,plaza_right_near,leftright_topbottom,4,1,False,0
2021-07-28,bus,plaza_right_near,leftright_topbottom,6,2,False,0
2021-07-29,bus,plaza_right_near,leftright_topbottom,2,3,False,0
2021-07-30,bus,plaza_right_near,leftright_topbottom,12,4,False,1
2021-07-31,bus,plaza_right_near,leftright_topbottom,8,5,True,0
2021-08-01,bus,plaza_right_near,leftright_topbottom,2,6,True,0
2021-08-02,bus,plaza_right_near,leftright_topbottom,4,0,False,1
2021-08-03,bus,plaza_right_near,leftright_topbottom,8,1,False,0
2021-08-04,bus,plaza_right_near,leftright_topbottom,6,2,False,0
2021-08-05,bus,plaza_right_near,leftright_topbottom,8,3,False,0
2021-08-06,bus,plaza_right_near,leftright_topbottom,8,4,False,1
2021-08-07,bus,plaza_right_near,leftright_topbottom,2,5,True,0
2021-08-08,bus,plaza_right_near,leftright_topbottom,3,6,True,0
2021-08-09,bus,plaza_right_near,leftright_topbottom,4,0,True,0
2021-08-10,bus,plaza_right_near,leftright_topbottom,10,1,False,1
2021-08-11,bus,plaza_right_near,leftright_topbottom,7,2,False,0
2021-08-12,bus,plaza_right_near,leftright_topbottom,6,3,False,0
2021-08-13,bus,plaza_right_near,leftright_topbottom,3,4,False,1
2021-08-14,bus,plaza_right_near,leftright_topbottom,2,5,True,0
2021-08-15,bus,plaza_right_near,leftright_topbottom,4,6,True,0
2021-08-16,bus,plaza_right_near,leftright_topbottom,4,0,False,1
2021-08-17,bus,plaza_right_near,leftright_topbottom,3,1,False,0
2021-08-18,bus,plaza_right_near,leftright_topbottom,2,2,False,0
2021-08-19,bus,plaza_right_near,leftright_topbottom,3,3,False,0
2021-08-20,bus,plaza_right_near,leftright_topbottom,7,4,False,1
2021-08-21,bus,plaza_right_near,leftright_topbottom,6,5,True,0
2021-08-22,bus,plaza_right_near,leftright_topbottom,4,6,True,0
2021-08-23,bus,plaza_right_near,leftright_topbottom,4,0,False,1
2021-08-24,bus,plaza_right_near,leftright_topbottom,4,1,False,0
2021-08-25,bus,plaza_right_near,leftright_topbottom,6,2,False,0
2021-08-27,bus,plaza_right_near,leftright_topbottom,1,4,False,0
2021-09-02,bus,plaza_right_near,leftright_topbottom,1,3,False,1
2021-06-26,bus,plaza_car_far,rightleft_bottomtop,20,5,True,0
2021-06-27,bus,plaza_car_far,rightleft_bottomtop,43,6,True,0
2021-06-28,bus,plaza_car_far,rightleft_bottomtop,60,0,False,1
2021-06-29,bus,plaza_car_far,rightleft_bottomtop,50,1,False,0
2021-06-30,bus,plaza_car_far,rightleft_bottomtop,66,2,False,0
2021-07-01,bus,plaza_car_far,rightleft_bottomtop,65,3,False,0
2021-07-02,bus,plaza_car_far,rightleft_bottomtop,72,4,False,1
2021-07-03,bus,plaza_car_far,rightleft_bottomtop,59,5,True,0
2021-07-04,bus,plaza_car_far,rightleft_bottomtop,40,6,True,0
2021-07-05,bus,plaza_car_far,rightleft_bottomtop,44,0,False,1
2021-07-06,bus,plaza_car_far,rightleft_bottomtop,44,1,False,0
2021-07-07,bus,plaza_car_far,rightleft_bottomtop,64,2,False,0
2021-07-08,bus,plaza_car_far,rightleft_bottomtop,41,3,False,0
2021-07-09,bus,plaza_car_far,rightleft_bottomtop,59,4,False,1
2021-07-10,bus,plaza_car_far,rightleft_bottomtop,45,5,True,0
2021-07-11,bus,plaza_car_far,rightleft_bottomtop,42,6,True,0
2021-07-12,bus,plaza_car_far,rightleft_bottomtop,55,0,False,1
2021-07-13,bus,plaza_car_far,rightleft_bottomtop,72,1,False,0
2021-07-14,bus,plaza_car_far,rightleft_bottomtop,69,2,False,0
2021-07-15,bus,plaza_car_far,rightleft_bottomtop,64,3,False,0
2021-07-16,bus,plaza_car_far,rightleft_bottomtop,74,4,False,1
2021-07-17,bus,plaza_car_far,rightleft_bottomtop,72,5,True,0
2021-07-18,bus,plaza_car_far,rightleft_bottomtop,48,6,True,0
2021-07-19,bus,plaza_car_far,rightleft_bottomtop,67,0,False,1
2021-07-20,bus,plaza_car_far,rightleft_bottomtop,60,1,False,0
2021-07-21,bus,plaza_car_far,rightleft_bottomtop,64,2,False,1
2021-07-22,bus,plaza_car_far,rightleft_bottomtop,69,3,True,0
2021-07-23,bus,plaza_car_far,rightleft_bottomtop,86,4,True,0
2021-07-24,bus,plaza_car_far,rightleft_bottomtop,65,5,True,0
2021-07-25,bus,plaza_car_far,rightleft_bottomtop,40,6,True,0
2021-07-26,bus,plaza_car_far,rightleft_bottomtop,62,0,False,1
2021-07-27,bus,plaza_car_far,rightleft_bottomtop,53,1,False,0
2021-07-28,bus,plaza_car_far,rightleft_bottomtop,62,2,False,0
2021-07-29,bus,plaza_car_far,rightleft_bottomtop,78,3,False,0
2021-07-30,bus,plaza_car_far,rightleft_bottomtop,79,4,False,1
2021-07-31,bus,plaza_car_far,rightleft_bottomtop,68,5,True,0
2021-08-01,bus,plaza_car_far,rightleft_bottomtop,51,6,True,0
2021-08-02,bus,plaza_car_far,rightleft_bottomtop,74,0,False,1
2021-08-03,bus,plaza_car_far,rightleft_bottomtop,53,1,False,0
2021-08-04,bus,plaza_car_far,rightleft_bottomtop,60,2,False,0
2021-08-05,bus,plaza_car_far,rightleft_bottomtop,60,3,False,0
2021-08-06,bus,plaza_car_far,rightleft_bottomtop,63,4,False,1
2021-08-07,bus,plaza_car_far,rightleft_bottomtop,68,5,True,0
2021-08-08,bus,plaza_car_far,rightleft_bottomtop,62,6,True,0
2021-08-09,bus,plaza_car_far,rightleft_bottomtop,61,0,True,0
2021-08-10,bus,plaza_car_far,rightleft_bottomtop,86,1,False,1
2021-08-11,bus,plaza_car_far,rightleft_bottomtop,82,2,False,0
2021-08-12,bus,plaza_car_far,rightleft_bottomtop,70,3,False,0
2021-08-13,bus,plaza_car_far,rightleft_bottomtop,66,4,False,1
2021-08-14,bus,plaza_car_far,rightleft_bottomtop,37,5,True,0
2021-08-15,bus,plaza_car_far,rightleft_bottomtop,41,6,True,0
2021-08-16,bus,plaza_car_far,rightleft_bottomtop,38,0,False,1
2021-08-17,bus,plaza_car_far,rightleft_bottomtop,44,1,False,0
2021-08-18,bus,plaza_car_far,rightleft_bottomtop,46,2,False,0
2021-08-19,bus,plaza_car_far,rightleft_bottomtop,47,3,False,0
2021-08-20,bus,plaza_car_far,rightleft_bottomtop,62,4,False,1
2021-08-21,bus,plaza_car_far,rightleft_bottomtop,40,5,True,0
2021-08-22,bus,plaza_car_far,rightleft_bottomtop,41,6,True,0
2021-08-23,bus,plaza_car_far,rightleft_bottomtop,45,0,False,1
2021-08-24,bus,plaza_car_far,rightleft_bottomtop,75,1,False,0
2021-08-25,bus,plaza_car_far,rightleft_bottomtop,67,2,False,0
2021-08-26,bus,plaza_car_far,rightleft_bottomtop,1,3,False,0
2021-08-27,bus,plaza_car_far,rightleft_bottomtop,1,4,False,1
2021-08-28,bus,plaza_car_far,rightleft_bottomtop,1,5,True,0
2021-08-31,bus,plaza_car_far,rightleft_bottomtop,1,1,False,1
2021-09-01,bus,plaza_car_far,rightleft_bottomtop,3,2,False,1
2021-06-26,bus,plaza_car_near,rightleft_bottomtop,10,5,True,0
2021-06-27,bus,plaza_car_near,rightleft_bottomtop,15,6,True,0
2021-06-28,bus,plaza_car_near,rightleft_bottomtop,28,0,False,1
2021-06-29,bus,plaza_car_near,rightleft_bottomtop,12,1,False,0
2021-06-30,bus,plaza_car_near,rightleft_bottomtop,23,2,False,0
2021-07-01,bus,plaza_car_near,rightleft_bottomtop,21,3,False,0
2021-07-02,bus,plaza_car_near,rightleft_bottomtop,25,4,False,1
2021-07-03,bus,plaza_car_near,rightleft_bottomtop,18,5,True,0
2021-07-04,bus,plaza_car_near,rightleft_bottomtop,11,6,True,0
2021-07-05,bus,plaza_car_near,rightleft_bottomtop,16,0,False,1
2021-07-06,bus,plaza_car_near,rightleft_bottomtop,16,1,False,0
2021-07-07,bus,plaza_car_near,rightleft_bottomtop,30,2,False,0
2021-07-08,bus,plaza_car_near,rightleft_bottomtop,19,3,False,0
2021-07-09,bus,plaza_car_near,rightleft_bottomtop,22,4,False,1
2021-07-10,bus,plaza_car_near,rightleft_bottomtop,20,5,True,0
2021-07-11,bus,plaza_car_near,rightleft_bottomtop,16,6,True,0
2021-07-12,bus,plaza_car_near,rightleft_bottomtop,14,0,False,1
2021-07-13,bus,plaza_car_near,rightleft_bottomtop,33,1,False,0
2021-07-14,bus,plaza_car_near,rightleft_bottomtop,24,2,False,0
2021-07-15,bus,plaza_car_near,rightleft_bottomtop,22,3,False,0
2021-07-16,bus,plaza_car_near,rightleft_bottomtop,22,4,False,1
2021-07-17,bus,plaza_car_near,rightleft_bottomtop,20,5,True,0
2021-07-18,bus,plaza_car_near,rightleft_bottomtop,14,6,True,0
2021-07-19,bus,plaza_car_near,rightleft_bottomtop,21,0,False,1
2021-07-20,bus,plaza_car_near,rightleft_bottomtop,29,1,False,0
2021-07-21,bus,plaza_car_near,rightleft_bottomtop,33,2,False,1
2021-07-22,bus,plaza_car_near,rightleft_bottomtop,21,3,True,0
2021-07-23,bus,plaza_car_near,rightleft_bottomtop,35,4,True,0
2021-07-24,bus,plaza_car_near,rightleft_bottomtop,21,5,True,0
2021-07-25,bus,plaza_car_near,rightleft_bottomtop,13,6,True,0
2021-07-26,bus,plaza_car_near,rightleft_bottomtop,26,0,False,1
2021-07-27,bus,plaza_car_near,rightleft_bottomtop,21,1,False,0
2021-07-28,bus,plaza_car_near,rightleft_bottomtop,19,2,False,0
2021-07-29,bus,plaza_car_near,rightleft_bottomtop,27,3,False,0
2021-07-30,bus,plaza_car_near,rightleft_bottomtop,25,4,False,1
2021-07-31,bus,plaza_car_near,rightleft_bottomtop,25,5,True,0
2021-08-01,bus,plaza_car_near,rightleft_bottomtop,21,6,True,0
2021-08-02,bus,plaza_car_near,rightleft_bottomtop,25,0,False,1
2021-08-03,bus,plaza_car_near,rightleft_bottomtop,24,1,False,0
2021-08-04,bus,plaza_car_near,rightleft_bottomtop,23,2,False,0
2021-08-05,bus,plaza_car_near,rightleft_bottomtop,27,3,False,0
2021-08-06,bus,plaza_car_near,rightleft_bottomtop,29,4,False,1
2021-08-07,bus,plaza_car_near,rightleft_bottomtop,29,5,True,0
2021-08-08,bus,plaza_car_near,rightleft_bottomtop,19,6,True,0
2021-08-09,bus,plaza_car_near,rightleft_bottomtop,22,0,True,0
2021-08-10,bus,plaza_car_near,rightleft_bottomtop,26,1,False,1
2021-08-11,bus,plaza_car_near,rightleft_bottomtop,28,2,False,0
2021-08-12,bus,plaza_car_near,rightleft_bottomtop,21,3,False,0
2021-08-13,bus,plaza_car_near,rightleft_bottomtop,16,4,False,1
2021-08-14,bus,plaza_car_near,rightleft_bottomtop,16,5,True,0
2021-08-15,bus,plaza_car_near,rightleft_bottomtop,9,6,True,0
2021-08-16,bus,plaza_car_near,rightleft_bottomtop,10,0,False,1
2021-08-17,bus,plaza_car_near,rightleft_bottomtop,20,1,False,0
2021-08-18,bus,plaza_car_near,rightleft_bottomtop,21,2,False,0
2021-08-19,bus,plaza_car_near,rightleft_bottomtop,13,3,False,0
2021-08-20,bus,plaza_car_near,rightleft_bottomtop,20,4,False,1
2021-08-21,bus,plaza_car_near,rightleft_bottomtop,13,5,True,0
2021-08-22,bus,plaza_car_near,rightleft_bottomtop,11,6,True,0
2021-08-23,bus,plaza_car_near,rightleft_bottomtop,22,0,False,1
2021-08-24,bus,plaza_car_near,rightleft_bottomtop,26,1,False,0
2021-08-25,bus,plaza_car_near,rightleft_bottomtop,27,2,False,0
2021-08-26,bus,plaza_car_near,rightleft_bottomtop,62,3,False,0
2021-08-27,bus,plaza_car_near,rightleft_bottomtop,41,4,False,1
2021-08-28,bus,plaza_car_near,rightleft_bottomtop,64,5,True,0
2021-08-29,bus,plaza_car_near,rightleft_bottomtop,19,6,True,0
2021-08-30,bus,plaza_car_near,rightleft_bottomtop,104,0,False,1
2021-08-31,bus,plaza_car_near,rightleft_bottomtop,119,1,False,0
2021-09-01,bus,plaza_car_near,rightleft_bottomtop,106,2,False,0
2021-09-02,bus,plaza_car_near,rightleft_bottomtop,59,3,False,1
2021-06-26,bus,plaza_left_far,rightleft_bottomtop,1,5,True,0
2021-06-28,bus,plaza_left_far,rightleft_bottomtop,2,0,False,1
2021-06-30,bus,plaza_left_far,rightleft_bottomtop,1,2,False,0
2021-07-02,bus,plaza_left_far,rightleft_bottomtop,2,4,False,0
2021-07-06,bus,plaza_left_far,rightleft_bottomtop,1,1,False,1
2021-07-11,bus,plaza_left_far,rightleft_bottomtop,1,6,True,0
2021-07-12,bus,plaza_left_far,rightleft_bottomtop,2,0,False,1
2021-07-13,bus,plaza_left_far,rightleft_bottomtop,2,1,False,0
2021-07-14,bus,plaza_left_far,rightleft_bottomtop,1,2,False,0
2021-07-16,bus,plaza_left_far,rightleft_bottomtop,2,4,False,1
2021-07-18,bus,plaza_left_far,rightleft_bottomtop,2,6,True,0
2021-07-19,bus,plaza_left_far,rightleft_bottomtop,1,0,False,1
2021-07-22,bus,plaza_left_far,rightleft_bottomtop,1,3,True,0
2021-07-28,bus,plaza_left_far,rightleft_bottomtop,1,2,False,1
2021-07-29,bus,plaza_left_far,rightleft_bottomtop,1,3,False,0
2021-08-02,bus,plaza_left_far,rightleft_bottomtop,2,0,False,0
