,idx,name,area,countingDirection,day,count,date_jst,week,time,is_holiday_x,0,is_holiday_y,is_edge_holiday
0,0,person,juroku_zoom,leftright_topbottom,2021-06-27,34,2021-06-27 14:00:00,日曜,14,True,2021-06-27,True,0
1,1,person,juroku_zoom,rightleft_bottomtop,2021-06-27,56,2021-06-27 14:00:00,日曜,14,True,2021-06-27,True,0
2,2,bus,juroku_zoom,leftright_topbottom,2021-06-27,1,2021-06-27 15:00:00,日曜,15,True,2021-06-27,True,0
3,3,person,juroku_zoom,leftright_topbottom,2021-06-27,129,2021-06-27 15:00:00,日曜,15,True,2021-06-27,True,0
4,4,person,juroku_zoom,rightleft_bottomtop,2021-06-27,105,2021-06-27 15:00:00,日曜,15,True,2021-06-27,True,0
5,5,bicycle,juroku_zoom,leftright_topbottom,2021-06-27,1,2021-06-27 16:00:00,日曜,16,True,2021-06-27,True,0
6,6,car,juroku_zoom,rightleft_bottomtop,2021-06-27,2,2021-06-27 16:00:00,日曜,16,True,2021-06-27,True,0
7,7,motorbike,juroku_zoom,rightleft_bottomtop,2021-06-27,1,2021-06-27 16:00:00,日曜,16,True,2021-06-27,True,0
8,8,person,juroku_zoom,leftright_topbottom,2021-06-27,93,2021-06-27 16:00:00,日曜,16,True,2021-06-27,True,0
9,9,person,juroku_zoom,rightleft_bottomtop,2021-06-27,63,2021-06-27 16:00:00,日曜,16,True,2021-06-27,True,0
10,10,truck,juroku_zoom,rightleft_bottomtop,2021-06-27,3,2021-06-27 16:00:00,日曜,16,True,2021-06-27,True,0
11,11,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-27,1,2021-06-27 17:00:00,日曜,17,True,2021-06-27,True,0
12,12,car,juroku_zoom,rightleft_bottomtop,2021-06-27,6,2021-06-27 17:00:00,日曜,17,True,2021-06-27,True,0
13,13,person,juroku_zoom,leftright_topbottom,2021-06-27,40,2021-06-27 17:00:00,日曜,17,True,2021-06-27,True,0
14,14,person,juroku_zoom,rightleft_bottomtop,2021-06-27,26,2021-06-27 17:00:00,日曜,17,True,2021-06-27,True,0
15,15,truck,juroku_zoom,rightleft_bottomtop,2021-06-27,2,2021-06-27 17:00:00,日曜,17,True,2021-06-27,True,0
16,16,bicycle,juroku_zoom,leftright_topbottom,2021-06-27,2,2021-06-27 18:00:00,日曜,18,True,2021-06-27,True,0
17,17,car,juroku_zoom,rightleft_bottomtop,2021-06-27,4,2021-06-27 18:00:00,日曜,18,True,2021-06-27,True,0
18,18,person,juroku_zoom,leftright_topbottom,2021-06-27,10,2021-06-27 18:00:00,日曜,18,True,2021-06-27,True,0
19,19,person,juroku_zoom,rightleft_bottomtop,2021-06-27,16,2021-06-27 18:00:00,日曜,18,True,2021-06-27,True,0
20,20,truck,juroku_zoom,rightleft_bottomtop,2021-06-27,1,2021-06-27 18:00:00,日曜,18,True,2021-06-27,True,0
21,21,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-27,1,2021-06-27 19:00:00,日曜,19,True,2021-06-27,True,0
22,22,car,juroku_zoom,rightleft_bottomtop,2021-06-27,2,2021-06-27 19:00:00,日曜,19,True,2021-06-27,True,0
23,23,person,juroku_zoom,leftright_topbottom,2021-06-27,6,2021-06-27 19:00:00,日曜,19,True,2021-06-27,True,0
24,24,person,juroku_zoom,rightleft_bottomtop,2021-06-27,6,2021-06-27 19:00:00,日曜,19,True,2021-06-27,True,0
25,25,bus,juroku_zoom,rightleft_bottomtop,2021-06-27,1,2021-06-27 22:00:00,日曜,22,True,2021-06-27,True,0
26,26,bus,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 03:00:00,月曜,3,False,2021-06-28,False,1
27,27,car,juroku_zoom,leftright_topbottom,2021-06-28,1,2021-06-28 03:00:00,月曜,3,False,2021-06-28,False,1
28,28,car,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 04:00:00,月曜,4,False,2021-06-28,False,1
29,29,person,juroku_zoom,leftright_topbottom,2021-06-28,1,2021-06-28 04:00:00,月曜,4,False,2021-06-28,False,1
30,30,person,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 04:00:00,月曜,4,False,2021-06-28,False,1
31,31,person,juroku_zoom,leftright_topbottom,2021-06-28,2,2021-06-28 05:00:00,月曜,5,False,2021-06-28,False,1
32,32,person,juroku_zoom,rightleft_bottomtop,2021-06-28,3,2021-06-28 05:00:00,月曜,5,False,2021-06-28,False,1
33,33,car,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 06:00:00,月曜,6,False,2021-06-28,False,1
34,34,person,juroku_zoom,leftright_topbottom,2021-06-28,10,2021-06-28 06:00:00,月曜,6,False,2021-06-28,False,1
35,35,person,juroku_zoom,rightleft_bottomtop,2021-06-28,6,2021-06-28 06:00:00,月曜,6,False,2021-06-28,False,1
36,36,truck,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 06:00:00,月曜,6,False,2021-06-28,False,1
37,37,bicycle,juroku_zoom,leftright_topbottom,2021-06-28,3,2021-06-28 07:00:00,月曜,7,False,2021-06-28,False,1
38,38,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 07:00:00,月曜,7,False,2021-06-28,False,1
39,39,car,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 07:00:00,月曜,7,False,2021-06-28,False,1
40,40,person,juroku_zoom,leftright_topbottom,2021-06-28,10,2021-06-28 07:00:00,月曜,7,False,2021-06-28,False,1
41,41,person,juroku_zoom,rightleft_bottomtop,2021-06-28,9,2021-06-28 07:00:00,月曜,7,False,2021-06-28,False,1
42,42,truck,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 07:00:00,月曜,7,False,2021-06-28,False,1
43,43,bicycle,juroku_zoom,leftright_topbottom,2021-06-28,2,2021-06-28 08:00:00,月曜,8,False,2021-06-28,False,1
44,44,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-28,3,2021-06-28 08:00:00,月曜,8,False,2021-06-28,False,1
45,45,car,juroku_zoom,leftright_topbottom,2021-06-28,1,2021-06-28 08:00:00,月曜,8,False,2021-06-28,False,1
46,46,car,juroku_zoom,rightleft_bottomtop,2021-06-28,3,2021-06-28 08:00:00,月曜,8,False,2021-06-28,False,1
47,47,motorbike,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 08:00:00,月曜,8,False,2021-06-28,False,1
48,48,person,juroku_zoom,leftright_topbottom,2021-06-28,12,2021-06-28 08:00:00,月曜,8,False,2021-06-28,False,1
49,49,person,juroku_zoom,rightleft_bottomtop,2021-06-28,20,2021-06-28 08:00:00,月曜,8,False,2021-06-28,False,1
50,50,truck,juroku_zoom,rightleft_bottomtop,2021-06-28,6,2021-06-28 08:00:00,月曜,8,False,2021-06-28,False,1
51,51,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 09:00:00,月曜,9,False,2021-06-28,False,1
52,52,car,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 09:00:00,月曜,9,False,2021-06-28,False,1
53,53,motorbike,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 09:00:00,月曜,9,False,2021-06-28,False,1
54,54,person,juroku_zoom,leftright_topbottom,2021-06-28,23,2021-06-28 09:00:00,月曜,9,False,2021-06-28,False,1
55,55,person,juroku_zoom,rightleft_bottomtop,2021-06-28,34,2021-06-28 09:00:00,月曜,9,False,2021-06-28,False,1
56,56,truck,juroku_zoom,rightleft_bottomtop,2021-06-28,9,2021-06-28 09:00:00,月曜,9,False,2021-06-28,False,1
57,57,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-28,7,2021-06-28 10:00:00,月曜,10,False,2021-06-28,False,1
58,58,car,juroku_zoom,leftright_topbottom,2021-06-28,1,2021-06-28 10:00:00,月曜,10,False,2021-06-28,False,1
59,59,car,juroku_zoom,rightleft_bottomtop,2021-06-28,9,2021-06-28 10:00:00,月曜,10,False,2021-06-28,False,1
60,60,motorbike,juroku_zoom,rightleft_bottomtop,2021-06-28,4,2021-06-28 10:00:00,月曜,10,False,2021-06-28,False,1
61,61,person,juroku_zoom,leftright_topbottom,2021-06-28,94,2021-06-28 10:00:00,月曜,10,False,2021-06-28,False,1
62,62,person,juroku_zoom,rightleft_bottomtop,2021-06-28,129,2021-06-28 10:00:00,月曜,10,False,2021-06-28,False,1
63,63,truck,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 10:00:00,月曜,10,False,2021-06-28,False,1
64,64,bicycle,juroku_zoom,leftright_topbottom,2021-06-28,3,2021-06-28 11:00:00,月曜,11,False,2021-06-28,False,1
65,65,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 11:00:00,月曜,11,False,2021-06-28,False,1
66,66,car,juroku_zoom,rightleft_bottomtop,2021-06-28,8,2021-06-28 11:00:00,月曜,11,False,2021-06-28,False,1
67,67,person,juroku_zoom,leftright_topbottom,2021-06-28,233,2021-06-28 11:00:00,月曜,11,False,2021-06-28,False,1
68,68,person,juroku_zoom,rightleft_bottomtop,2021-06-28,266,2021-06-28 11:00:00,月曜,11,False,2021-06-28,False,1
69,69,truck,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 11:00:00,月曜,11,False,2021-06-28,False,1
70,70,bus,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 12:00:00,月曜,12,False,2021-06-28,False,1
71,71,car,juroku_zoom,rightleft_bottomtop,2021-06-28,3,2021-06-28 12:00:00,月曜,12,False,2021-06-28,False,1
72,72,person,juroku_zoom,leftright_topbottom,2021-06-28,238,2021-06-28 12:00:00,月曜,12,False,2021-06-28,False,1
73,73,person,juroku_zoom,rightleft_bottomtop,2021-06-28,244,2021-06-28 12:00:00,月曜,12,False,2021-06-28,False,1
74,74,bicycle,juroku_zoom,leftright_topbottom,2021-06-28,1,2021-06-28 13:00:00,月曜,13,False,2021-06-28,False,1
75,75,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 13:00:00,月曜,13,False,2021-06-28,False,1
76,76,bus,juroku_zoom,leftright_topbottom,2021-06-28,2,2021-06-28 13:00:00,月曜,13,False,2021-06-28,False,1
77,77,car,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 13:00:00,月曜,13,False,2021-06-28,False,1
78,78,person,juroku_zoom,leftright_topbottom,2021-06-28,274,2021-06-28 13:00:00,月曜,13,False,2021-06-28,False,1
79,79,person,juroku_zoom,rightleft_bottomtop,2021-06-28,198,2021-06-28 13:00:00,月曜,13,False,2021-06-28,False,1
80,80,truck,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 13:00:00,月曜,13,False,2021-06-28,False,1
81,81,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 14:00:00,月曜,14,False,2021-06-28,False,1
82,82,car,juroku_zoom,leftright_topbottom,2021-06-28,1,2021-06-28 14:00:00,月曜,14,False,2021-06-28,False,1
83,83,car,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 14:00:00,月曜,14,False,2021-06-28,False,1
84,84,motorbike,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 14:00:00,月曜,14,False,2021-06-28,False,1
85,85,person,juroku_zoom,leftright_topbottom,2021-06-28,109,2021-06-28 14:00:00,月曜,14,False,2021-06-28,False,1
86,86,person,juroku_zoom,rightleft_bottomtop,2021-06-28,117,2021-06-28 14:00:00,月曜,14,False,2021-06-28,False,1
87,87,truck,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 14:00:00,月曜,14,False,2021-06-28,False,1
88,88,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 15:00:00,月曜,15,False,2021-06-28,False,1
89,89,car,juroku_zoom,rightleft_bottomtop,2021-06-28,3,2021-06-28 15:00:00,月曜,15,False,2021-06-28,False,1
90,90,motorbike,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 15:00:00,月曜,15,False,2021-06-28,False,1
91,91,person,juroku_zoom,leftright_topbottom,2021-06-28,75,2021-06-28 15:00:00,月曜,15,False,2021-06-28,False,1
92,92,person,juroku_zoom,rightleft_bottomtop,2021-06-28,53,2021-06-28 15:00:00,月曜,15,False,2021-06-28,False,1
93,93,truck,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 15:00:00,月曜,15,False,2021-06-28,False,1
94,94,bicycle,juroku_zoom,leftright_topbottom,2021-06-28,2,2021-06-28 16:00:00,月曜,16,False,2021-06-28,False,1
95,95,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 16:00:00,月曜,16,False,2021-06-28,False,1
96,96,car,juroku_zoom,rightleft_bottomtop,2021-06-28,6,2021-06-28 16:00:00,月曜,16,False,2021-06-28,False,1
97,97,motorbike,juroku_zoom,leftright_topbottom,2021-06-28,1,2021-06-28 16:00:00,月曜,16,False,2021-06-28,False,1
98,98,person,juroku_zoom,leftright_topbottom,2021-06-28,62,2021-06-28 16:00:00,月曜,16,False,2021-06-28,False,1
99,99,person,juroku_zoom,rightleft_bottomtop,2021-06-28,37,2021-06-28 16:00:00,月曜,16,False,2021-06-28,False,1
100,100,truck,juroku_zoom,rightleft_bottomtop,2021-06-28,3,2021-06-28 16:00:00,月曜,16,False,2021-06-28,False,1
101,101,bicycle,juroku_zoom,leftright_topbottom,2021-06-28,3,2021-06-28 17:00:00,月曜,17,False,2021-06-28,False,1
102,102,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 17:00:00,月曜,17,False,2021-06-28,False,1
103,103,car,juroku_zoom,leftright_topbottom,2021-06-28,1,2021-06-28 17:00:00,月曜,17,False,2021-06-28,False,1
104,104,car,juroku_zoom,rightleft_bottomtop,2021-06-28,4,2021-06-28 17:00:00,月曜,17,False,2021-06-28,False,1
105,105,person,juroku_zoom,leftright_topbottom,2021-06-28,25,2021-06-28 17:00:00,月曜,17,False,2021-06-28,False,1
106,106,person,juroku_zoom,rightleft_bottomtop,2021-06-28,11,2021-06-28 17:00:00,月曜,17,False,2021-06-28,False,1
107,107,truck,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 17:00:00,月曜,17,False,2021-06-28,False,1
108,108,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 18:00:00,月曜,18,False,2021-06-28,False,1
109,109,car,juroku_zoom,rightleft_bottomtop,2021-06-28,6,2021-06-28 18:00:00,月曜,18,False,2021-06-28,False,1
110,110,motorbike,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 18:00:00,月曜,18,False,2021-06-28,False,1
111,111,person,juroku_zoom,leftright_topbottom,2021-06-28,7,2021-06-28 18:00:00,月曜,18,False,2021-06-28,False,1
112,112,person,juroku_zoom,rightleft_bottomtop,2021-06-28,13,2021-06-28 18:00:00,月曜,18,False,2021-06-28,False,1
113,113,truck,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 18:00:00,月曜,18,False,2021-06-28,False,1
114,114,bicycle,juroku_zoom,leftright_topbottom,2021-06-28,1,2021-06-28 19:00:00,月曜,19,False,2021-06-28,False,1
115,115,bus,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 19:00:00,月曜,19,False,2021-06-28,False,1
116,116,person,juroku_zoom,leftright_topbottom,2021-06-28,6,2021-06-28 19:00:00,月曜,19,False,2021-06-28,False,1
117,117,person,juroku_zoom,rightleft_bottomtop,2021-06-28,4,2021-06-28 19:00:00,月曜,19,False,2021-06-28,False,1
118,118,car,juroku_zoom,rightleft_bottomtop,2021-06-28,3,2021-06-28 20:00:00,月曜,20,False,2021-06-28,False,1
119,119,person,juroku_zoom,leftright_topbottom,2021-06-28,2,2021-06-28 20:00:00,月曜,20,False,2021-06-28,False,1
120,120,bus,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 21:00:00,月曜,21,False,2021-06-28,False,1
121,121,car,juroku_zoom,rightleft_bottomtop,2021-06-28,2,2021-06-28 21:00:00,月曜,21,False,2021-06-28,False,1
122,122,bus,juroku_zoom,rightleft_bottomtop,2021-06-28,1,2021-06-28 22:00:00,月曜,22,False,2021-06-28,False,1
123,123,car,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 01:00:00,火曜,1,False,2021-06-29,False,0
124,124,bus,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 03:00:00,火曜,3,False,2021-06-29,False,0
125,125,car,juroku_zoom,leftright_topbottom,2021-06-29,1,2021-06-29 03:00:00,火曜,3,False,2021-06-29,False,0
126,126,bus,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 04:00:00,火曜,4,False,2021-06-29,False,0
127,127,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 05:00:00,火曜,5,False,2021-06-29,False,0
128,128,car,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 05:00:00,火曜,5,False,2021-06-29,False,0
129,129,person,juroku_zoom,leftright_topbottom,2021-06-29,2,2021-06-29 05:00:00,火曜,5,False,2021-06-29,False,0
130,130,person,juroku_zoom,rightleft_bottomtop,2021-06-29,3,2021-06-29 05:00:00,火曜,5,False,2021-06-29,False,0
131,131,bicycle,juroku_zoom,leftright_topbottom,2021-06-29,1,2021-06-29 06:00:00,火曜,6,False,2021-06-29,False,0
132,132,car,juroku_zoom,leftright_topbottom,2021-06-29,1,2021-06-29 06:00:00,火曜,6,False,2021-06-29,False,0
133,133,car,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 06:00:00,火曜,6,False,2021-06-29,False,0
134,134,person,juroku_zoom,leftright_topbottom,2021-06-29,3,2021-06-29 06:00:00,火曜,6,False,2021-06-29,False,0
135,135,person,juroku_zoom,rightleft_bottomtop,2021-06-29,8,2021-06-29 06:00:00,火曜,6,False,2021-06-29,False,0
136,136,truck,juroku_zoom,rightleft_bottomtop,2021-06-29,2,2021-06-29 06:00:00,火曜,6,False,2021-06-29,False,0
137,137,bicycle,juroku_zoom,leftright_topbottom,2021-06-29,1,2021-06-29 07:00:00,火曜,7,False,2021-06-29,False,0
138,138,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 07:00:00,火曜,7,False,2021-06-29,False,0
139,139,car,juroku_zoom,rightleft_bottomtop,2021-06-29,2,2021-06-29 07:00:00,火曜,7,False,2021-06-29,False,0
140,140,person,juroku_zoom,leftright_topbottom,2021-06-29,11,2021-06-29 07:00:00,火曜,7,False,2021-06-29,False,0
141,141,person,juroku_zoom,rightleft_bottomtop,2021-06-29,9,2021-06-29 07:00:00,火曜,7,False,2021-06-29,False,0
142,142,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-29,3,2021-06-29 08:00:00,火曜,8,False,2021-06-29,False,0
143,143,car,juroku_zoom,rightleft_bottomtop,2021-06-29,10,2021-06-29 08:00:00,火曜,8,False,2021-06-29,False,0
144,144,person,juroku_zoom,leftright_topbottom,2021-06-29,11,2021-06-29 08:00:00,火曜,8,False,2021-06-29,False,0
145,145,person,juroku_zoom,rightleft_bottomtop,2021-06-29,13,2021-06-29 08:00:00,火曜,8,False,2021-06-29,False,0
146,146,truck,juroku_zoom,rightleft_bottomtop,2021-06-29,6,2021-06-29 08:00:00,火曜,8,False,2021-06-29,False,0
147,147,bicycle,juroku_zoom,leftright_topbottom,2021-06-29,3,2021-06-29 09:00:00,火曜,9,False,2021-06-29,False,0
148,148,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-29,2,2021-06-29 09:00:00,火曜,9,False,2021-06-29,False,0
149,149,car,juroku_zoom,rightleft_bottomtop,2021-06-29,2,2021-06-29 09:00:00,火曜,9,False,2021-06-29,False,0
150,150,person,juroku_zoom,leftright_topbottom,2021-06-29,19,2021-06-29 09:00:00,火曜,9,False,2021-06-29,False,0
151,151,person,juroku_zoom,rightleft_bottomtop,2021-06-29,27,2021-06-29 09:00:00,火曜,9,False,2021-06-29,False,0
152,152,truck,juroku_zoom,rightleft_bottomtop,2021-06-29,4,2021-06-29 09:00:00,火曜,9,False,2021-06-29,False,0
153,153,bicycle,juroku_zoom,leftright_topbottom,2021-06-29,1,2021-06-29 10:00:00,火曜,10,False,2021-06-29,False,0
154,154,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-29,4,2021-06-29 10:00:00,火曜,10,False,2021-06-29,False,0
155,155,bus,juroku_zoom,rightleft_bottomtop,2021-06-29,2,2021-06-29 10:00:00,火曜,10,False,2021-06-29,False,0
156,156,car,juroku_zoom,leftright_topbottom,2021-06-29,2,2021-06-29 10:00:00,火曜,10,False,2021-06-29,False,0
157,157,car,juroku_zoom,rightleft_bottomtop,2021-06-29,5,2021-06-29 10:00:00,火曜,10,False,2021-06-29,False,0
158,158,motorbike,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 10:00:00,火曜,10,False,2021-06-29,False,0
159,159,person,juroku_zoom,leftright_topbottom,2021-06-29,66,2021-06-29 10:00:00,火曜,10,False,2021-06-29,False,0
160,160,person,juroku_zoom,rightleft_bottomtop,2021-06-29,107,2021-06-29 10:00:00,火曜,10,False,2021-06-29,False,0
161,161,bicycle,juroku_zoom,leftright_topbottom,2021-06-29,5,2021-06-29 11:00:00,火曜,11,False,2021-06-29,False,0
162,162,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-29,3,2021-06-29 11:00:00,火曜,11,False,2021-06-29,False,0
163,163,car,juroku_zoom,rightleft_bottomtop,2021-06-29,6,2021-06-29 11:00:00,火曜,11,False,2021-06-29,False,0
164,164,person,juroku_zoom,leftright_topbottom,2021-06-29,100,2021-06-29 11:00:00,火曜,11,False,2021-06-29,False,0
165,165,person,juroku_zoom,rightleft_bottomtop,2021-06-29,108,2021-06-29 11:00:00,火曜,11,False,2021-06-29,False,0
166,166,truck,juroku_zoom,rightleft_bottomtop,2021-06-29,2,2021-06-29 11:00:00,火曜,11,False,2021-06-29,False,0
167,167,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 12:00:00,火曜,12,False,2021-06-29,False,0
168,168,car,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 12:00:00,火曜,12,False,2021-06-29,False,0
169,169,person,juroku_zoom,leftright_topbottom,2021-06-29,163,2021-06-29 12:00:00,火曜,12,False,2021-06-29,False,0
170,170,person,juroku_zoom,rightleft_bottomtop,2021-06-29,117,2021-06-29 12:00:00,火曜,12,False,2021-06-29,False,0
171,171,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-29,2,2021-06-29 13:00:00,火曜,13,False,2021-06-29,False,0
172,172,car,juroku_zoom,rightleft_bottomtop,2021-06-29,2,2021-06-29 13:00:00,火曜,13,False,2021-06-29,False,0
173,173,person,juroku_zoom,leftright_topbottom,2021-06-29,186,2021-06-29 13:00:00,火曜,13,False,2021-06-29,False,0
174,174,person,juroku_zoom,rightleft_bottomtop,2021-06-29,131,2021-06-29 13:00:00,火曜,13,False,2021-06-29,False,0
175,175,bicycle,juroku_zoom,leftright_topbottom,2021-06-29,2,2021-06-29 14:00:00,火曜,14,False,2021-06-29,False,0
176,176,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-29,2,2021-06-29 14:00:00,火曜,14,False,2021-06-29,False,0
177,177,car,juroku_zoom,rightleft_bottomtop,2021-06-29,3,2021-06-29 14:00:00,火曜,14,False,2021-06-29,False,0
178,178,person,juroku_zoom,leftright_topbottom,2021-06-29,61,2021-06-29 14:00:00,火曜,14,False,2021-06-29,False,0
179,179,person,juroku_zoom,rightleft_bottomtop,2021-06-29,91,2021-06-29 14:00:00,火曜,14,False,2021-06-29,False,0
180,180,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-29,3,2021-06-29 15:00:00,火曜,15,False,2021-06-29,False,0
181,181,bus,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 15:00:00,火曜,15,False,2021-06-29,False,0
182,182,car,juroku_zoom,rightleft_bottomtop,2021-06-29,5,2021-06-29 15:00:00,火曜,15,False,2021-06-29,False,0
183,183,motorbike,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 15:00:00,火曜,15,False,2021-06-29,False,0
184,184,person,juroku_zoom,leftright_topbottom,2021-06-29,44,2021-06-29 15:00:00,火曜,15,False,2021-06-29,False,0
185,185,person,juroku_zoom,rightleft_bottomtop,2021-06-29,34,2021-06-29 15:00:00,火曜,15,False,2021-06-29,False,0
186,186,truck,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 15:00:00,火曜,15,False,2021-06-29,False,0
187,187,bicycle,juroku_zoom,leftright_topbottom,2021-06-29,1,2021-06-29 16:00:00,火曜,16,False,2021-06-29,False,0
188,188,car,juroku_zoom,rightleft_bottomtop,2021-06-29,5,2021-06-29 16:00:00,火曜,16,False,2021-06-29,False,0
189,189,person,juroku_zoom,leftright_topbottom,2021-06-29,33,2021-06-29 16:00:00,火曜,16,False,2021-06-29,False,0
190,190,person,juroku_zoom,rightleft_bottomtop,2021-06-29,25,2021-06-29 16:00:00,火曜,16,False,2021-06-29,False,0
191,191,truck,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 16:00:00,火曜,16,False,2021-06-29,False,0
192,192,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-29,3,2021-06-29 17:00:00,火曜,17,False,2021-06-29,False,0
193,193,bus,juroku_zoom,leftright_topbottom,2021-06-29,1,2021-06-29 17:00:00,火曜,17,False,2021-06-29,False,0
194,194,car,juroku_zoom,rightleft_bottomtop,2021-06-29,3,2021-06-29 17:00:00,火曜,17,False,2021-06-29,False,0
195,195,person,juroku_zoom,leftright_topbottom,2021-06-29,27,2021-06-29 17:00:00,火曜,17,False,2021-06-29,False,0
196,196,person,juroku_zoom,rightleft_bottomtop,2021-06-29,19,2021-06-29 17:00:00,火曜,17,False,2021-06-29,False,0
197,197,truck,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 17:00:00,火曜,17,False,2021-06-29,False,0
198,198,bicycle,juroku_zoom,rightleft_bottomtop,2021-06-29,3,2021-06-29 18:00:00,火曜,18,False,2021-06-29,False,0
199,199,car,juroku_zoom,rightleft_bottomtop,2021-06-29,6,2021-06-29 18:00:00,火曜,18,False,2021-06-29,False,0
200,200,person,juroku_zoom,leftright_topbottom,2021-06-29,11,2021-06-29 18:00:00,火曜,18,False,2021-06-29,False,0
201,201,person,juroku_zoom,rightleft_bottomtop,2021-06-29,20,2021-06-29 18:00:00,火曜,18,False,2021-06-29,False,0
202,202,truck,juroku_zoom,rightleft_bottomtop,2021-06-29,2,2021-06-29 18:00:00,火曜,18,False,2021-06-29,False,0
203,203,bicycle,juroku_zoom,leftright_topbottom,2021-06-29,1,2021-06-29 19:00:00,火曜,19,False,2021-06-29,False,0
204,204,car,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 19:00:00,火曜,19,False,2021-06-29,False,0
205,205,person,juroku_zoom,leftright_topbottom,2021-06-29,2,2021-06-29 19:00:00,火曜,19,False,2021-06-29,False,0
206,206,person,juroku_zoom,rightleft_bottomtop,2021-06-29,10,2021-06-29 19:00:00,火曜,19,False,2021-06-29,False,0
207,207,person,juroku_zoom,leftright_topbottom,2021-06-29,2,2021-06-29 20:00:00,火曜,20,False,2021-06-29,False,0
208,208,person,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 20:00:00,火曜,20,False,2021-06-29,False,0
209,209,car,juroku_zoom,rightleft_bottomtop,2021-06-29,1,2021-06-29 21:00:00,火曜,21,False,2021-06-29,False,0
