,idx,name,area,countingDirection,day,count,date_jst,week,time,is_holiday_x,0,is_holiday_y,is_edge_holiday
380,380,truck,conv_crossing_far_car,leftright_topbottom,2021-11-11,10,2021-11-11 16:00:00,木曜,16,False,2021-11-11,False,0
381,381,truck,conv_crossing_far_car,rightleft_bottomtop,2021-11-11,16,2021-11-11 16:00:00,木曜,16,False,2021-11-11,False,0
382,382,truck,conv_crossing_far_person,leftright_topbottom,2021-11-11,2,2021-11-11 16:00:00,木曜,16,False,2021-11-11,False,0
383,383,truck,conv_crossing_far_person,rightleft_bottomtop,2021-11-11,16,2021-11-11 16:00:00,木曜,16,False,2021-11-11,False,0
384,384,truck,conv_crossing_left_car,leftright_topbottom,2021-11-11,5,2021-11-11 16:00:00,木曜,16,False,2021-11-11,False,0
385,385,truck,conv_crossing_left_car,rightleft_bottomtop,2021-11-11,18,2021-11-11 16:00:00,木曜,16,False,2021-11-11,False,0
386,386,truck,conv_crossing_left_person,leftright_topbottom,2021-11-11,2,2021-11-11 16:00:00,木曜,16,False,2021-11-11,False,0
387,387,truck,conv_crossing_left_person,rightleft_bottomtop,2021-11-11,1,2021-11-11 16:00:00,木曜,16,False,2021-11-11,False,0
388,388,truck,conv_crossing_parking,rightleft_bottomtop,2021-11-11,3,2021-11-11 16:00:00,木曜,16,False,2021-11-11,False,0
389,389,truck,conv_crossing_right_car,leftright_topbottom,2021-11-11,3,2021-11-11 16:00:00,木曜,16,False,2021-11-11,False,0
390,390,truck,conv_crossing_right_car,rightleft_bottomtop,2021-11-11,8,2021-11-11 16:00:00,木曜,16,False,2021-11-11,False,0
391,391,bus,conv_crossing_left_car,rightleft_bottomtop,2021-11-11,1,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
392,392,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-11,2,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
393,393,car,conv_crossing_left_car,leftright_topbottom,2021-11-11,14,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
394,394,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-11,41,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
395,395,car,conv_crossing_left_person,leftright_topbottom,2021-11-11,5,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
396,396,car,conv_crossing_left_person,rightleft_bottomtop,2021-11-11,2,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
397,397,car,conv_crossing_parking,rightleft_bottomtop,2021-11-11,1,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
398,398,car,conv_crossing_right_car,leftright_topbottom,2021-11-11,5,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
399,399,car,conv_crossing_right_person,leftright_topbottom,2021-11-11,1,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
400,400,person,conv_crossing_far_person,rightleft_bottomtop,2021-11-11,1,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
401,401,person,conv_crossing_left_car,leftright_topbottom,2021-11-11,1,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
402,402,person,conv_crossing_left_person,leftright_topbottom,2021-11-11,2,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
403,403,person,conv_crossing_left_person,rightleft_bottomtop,2021-11-11,1,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
404,404,person,conv_crossing_parking,leftright_topbottom,2021-11-11,8,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
405,405,person,conv_crossing_parking,rightleft_bottomtop,2021-11-11,3,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
406,406,person,conv_crossing_right_car,leftright_topbottom,2021-11-11,1,2021-11-11 17:00:00,木曜,17,False,2021-11-11,False,0
407,407,car,conv_crossing_far_car,leftright_topbottom,2021-11-11,57,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
408,408,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-11,41,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
409,409,car,conv_crossing_far_person,leftright_topbottom,2021-11-11,11,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
410,410,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-11,23,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
411,411,car,conv_crossing_left_car,leftright_topbottom,2021-11-11,67,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
412,412,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-11,44,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
413,413,car,conv_crossing_left_person,leftright_topbottom,2021-11-11,9,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
414,414,car,conv_crossing_parking,leftright_topbottom,2021-11-11,1,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
415,415,car,conv_crossing_parking,rightleft_bottomtop,2021-11-11,18,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
416,416,car,conv_crossing_right_car,leftright_topbottom,2021-11-11,25,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
417,417,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-11,23,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
418,418,car,conv_crossing_right_person,leftright_topbottom,2021-11-11,7,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
419,419,person,conv_crossing_far_car,leftright_topbottom,2021-11-11,2,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
420,420,person,conv_crossing_far_car,rightleft_bottomtop,2021-11-11,1,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
421,421,person,conv_crossing_far_person,leftright_topbottom,2021-11-11,3,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
422,422,person,conv_crossing_far_person,rightleft_bottomtop,2021-11-11,1,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
423,423,person,conv_crossing_left_person,rightleft_bottomtop,2021-11-11,1,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
424,424,person,conv_crossing_parking,leftright_topbottom,2021-11-11,3,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
425,425,person,conv_crossing_parking,rightleft_bottomtop,2021-11-11,2,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
426,426,truck,conv_crossing_far_car,rightleft_bottomtop,2021-11-11,1,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
427,427,truck,conv_crossing_far_person,rightleft_bottomtop,2021-11-11,1,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
428,428,truck,conv_crossing_left_car,leftright_topbottom,2021-11-11,1,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
429,429,truck,conv_crossing_left_car,rightleft_bottomtop,2021-11-11,1,2021-11-11 18:00:00,木曜,18,False,2021-11-11,False,0
430,430,car,conv_crossing_far_car,leftright_topbottom,2021-11-11,42,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
431,431,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-11,23,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
432,432,car,conv_crossing_far_person,leftright_topbottom,2021-11-11,10,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
433,433,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-11,13,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
434,434,car,conv_crossing_left_car,leftright_topbottom,2021-11-11,44,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
435,435,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-11,20,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
436,436,car,conv_crossing_left_person,leftright_topbottom,2021-11-11,2,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
437,437,car,conv_crossing_parking,rightleft_bottomtop,2021-11-11,8,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
438,438,car,conv_crossing_right_car,leftright_topbottom,2021-11-11,9,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
439,439,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-11,13,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
440,440,car,conv_crossing_right_person,leftright_topbottom,2021-11-11,2,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
441,441,car,conv_crossing_right_person,rightleft_bottomtop,2021-11-11,2,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
442,442,person,conv_crossing_parking,leftright_topbottom,2021-11-11,3,2021-11-11 19:00:00,木曜,19,False,2021-11-11,False,0
443,443,car,conv_crossing_far_car,leftright_topbottom,2021-11-11,38,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
444,444,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-11,20,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
445,445,car,conv_crossing_far_person,leftright_topbottom,2021-11-11,9,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
446,446,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-11,7,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
447,447,car,conv_crossing_left_car,leftright_topbottom,2021-11-11,41,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
448,448,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-11,10,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
449,449,car,conv_crossing_left_person,leftright_topbottom,2021-11-11,1,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
450,450,car,conv_crossing_left_person,rightleft_bottomtop,2021-11-11,1,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
451,451,car,conv_crossing_parking,rightleft_bottomtop,2021-11-11,12,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
452,452,car,conv_crossing_right_car,leftright_topbottom,2021-11-11,11,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
453,453,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-11,11,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
454,454,car,conv_crossing_right_person,leftright_topbottom,2021-11-11,1,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
455,455,person,conv_crossing_parking,leftright_topbottom,2021-11-11,1,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
456,456,person,conv_crossing_parking,rightleft_bottomtop,2021-11-11,1,2021-11-11 20:00:00,木曜,20,False,2021-11-11,False,0
457,457,car,conv_crossing_far_car,leftright_topbottom,2021-11-11,23,2021-11-11 21:00:00,木曜,21,False,2021-11-11,False,0
458,458,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-11,9,2021-11-11 21:00:00,木曜,21,False,2021-11-11,False,0
459,459,car,conv_crossing_far_person,leftright_topbottom,2021-11-11,4,2021-11-11 21:00:00,木曜,21,False,2021-11-11,False,0
460,460,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-11,5,2021-11-11 21:00:00,木曜,21,False,2021-11-11,False,0
461,461,car,conv_crossing_left_car,leftright_topbottom,2021-11-11,19,2021-11-11 21:00:00,木曜,21,False,2021-11-11,False,0
462,462,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-11,8,2021-11-11 21:00:00,木曜,21,False,2021-11-11,False,0
463,463,car,conv_crossing_parking,rightleft_bottomtop,2021-11-11,5,2021-11-11 21:00:00,木曜,21,False,2021-11-11,False,0
464,464,car,conv_crossing_right_car,leftright_topbottom,2021-11-11,3,2021-11-11 21:00:00,木曜,21,False,2021-11-11,False,0
465,465,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-11,6,2021-11-11 21:00:00,木曜,21,False,2021-11-11,False,0
466,466,car,conv_crossing_right_person,leftright_topbottom,2021-11-11,1,2021-11-11 21:00:00,木曜,21,False,2021-11-11,False,0
467,467,car,conv_crossing_far_car,leftright_topbottom,2021-11-11,22,2021-11-11 22:00:00,木曜,22,False,2021-11-11,False,0
468,468,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-11,4,2021-11-11 22:00:00,木曜,22,False,2021-11-11,False,0
469,469,car,conv_crossing_far_person,leftright_topbottom,2021-11-11,5,2021-11-11 22:00:00,木曜,22,False,2021-11-11,False,0
470,470,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-11,1,2021-11-11 22:00:00,木曜,22,False,2021-11-11,False,0
471,471,car,conv_crossing_left_car,leftright_topbottom,2021-11-11,17,2021-11-11 22:00:00,木曜,22,False,2021-11-11,False,0
472,472,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-11,3,2021-11-11 22:00:00,木曜,22,False,2021-11-11,False,0
473,473,car,conv_crossing_left_person,leftright_topbottom,2021-11-11,1,2021-11-11 22:00:00,木曜,22,False,2021-11-11,False,0
474,474,car,conv_crossing_parking,rightleft_bottomtop,2021-11-11,4,2021-11-11 22:00:00,木曜,22,False,2021-11-11,False,0
475,475,car,conv_crossing_right_car,leftright_topbottom,2021-11-11,7,2021-11-11 22:00:00,木曜,22,False,2021-11-11,False,0
476,476,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-11,4,2021-11-11 22:00:00,木曜,22,False,2021-11-11,False,0
477,477,car,conv_crossing_right_person,leftright_topbottom,2021-11-11,1,2021-11-11 22:00:00,木曜,22,False,2021-11-11,False,0
478,478,car,conv_crossing_far_car,leftright_topbottom,2021-11-11,7,2021-11-11 23:00:00,木曜,23,False,2021-11-11,False,0
479,479,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-11,6,2021-11-11 23:00:00,木曜,23,False,2021-11-11,False,0
480,480,car,conv_crossing_far_person,leftright_topbottom,2021-11-11,2,2021-11-11 23:00:00,木曜,23,False,2021-11-11,False,0
481,481,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-11,2,2021-11-11 23:00:00,木曜,23,False,2021-11-11,False,0
482,482,car,conv_crossing_left_car,leftright_topbottom,2021-11-11,6,2021-11-11 23:00:00,木曜,23,False,2021-11-11,False,0
483,483,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-11,2,2021-11-11 23:00:00,木曜,23,False,2021-11-11,False,0
484,484,car,conv_crossing_parking,rightleft_bottomtop,2021-11-11,2,2021-11-11 23:00:00,木曜,23,False,2021-11-11,False,0
485,485,car,conv_crossing_right_car,leftright_topbottom,2021-11-11,2,2021-11-11 23:00:00,木曜,23,False,2021-11-11,False,0
486,486,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-11,4,2021-11-11 23:00:00,木曜,23,False,2021-11-11,False,0
487,487,car,conv_crossing_far_car,leftright_topbottom,2021-11-12,6,2021-11-12 00:00:00,金曜,0,False,2021-11-12,False,1
488,488,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-12,1,2021-11-12 00:00:00,金曜,0,False,2021-11-12,False,1
489,489,car,conv_crossing_far_person,leftright_topbottom,2021-11-12,2,2021-11-12 00:00:00,金曜,0,False,2021-11-12,False,1
490,490,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-12,2,2021-11-12 00:00:00,金曜,0,False,2021-11-12,False,1
491,491,car,conv_crossing_left_car,leftright_topbottom,2021-11-12,4,2021-11-12 00:00:00,金曜,0,False,2021-11-12,False,1
492,492,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-12,1,2021-11-12 00:00:00,金曜,0,False,2021-11-12,False,1
493,493,car,conv_crossing_parking,rightleft_bottomtop,2021-11-12,3,2021-11-12 00:00:00,金曜,0,False,2021-11-12,False,1
494,494,car,conv_crossing_right_car,leftright_topbottom,2021-11-12,2,2021-11-12 00:00:00,金曜,0,False,2021-11-12,False,1
495,495,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-12,2,2021-11-12 00:00:00,金曜,0,False,2021-11-12,False,1
496,496,truck,conv_crossing_far_car,rightleft_bottomtop,2021-11-12,1,2021-11-12 00:00:00,金曜,0,False,2021-11-12,False,1
497,497,truck,conv_crossing_far_person,rightleft_bottomtop,2021-11-12,1,2021-11-12 00:00:00,金曜,0,False,2021-11-12,False,1
498,498,car,conv_crossing_far_car,leftright_topbottom,2021-11-12,2,2021-11-12 01:00:00,金曜,1,False,2021-11-12,False,1
499,499,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-12,4,2021-11-12 01:00:00,金曜,1,False,2021-11-12,False,1
500,500,car,conv_crossing_far_person,leftright_topbottom,2021-11-12,1,2021-11-12 01:00:00,金曜,1,False,2021-11-12,False,1
501,501,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-12,1,2021-11-12 01:00:00,金曜,1,False,2021-11-12,False,1
502,502,car,conv_crossing_left_car,leftright_topbottom,2021-11-12,1,2021-11-12 01:00:00,金曜,1,False,2021-11-12,False,1
503,503,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-12,2,2021-11-12 01:00:00,金曜,1,False,2021-11-12,False,1
504,504,car,conv_crossing_left_person,leftright_topbottom,2021-11-12,1,2021-11-12 01:00:00,金曜,1,False,2021-11-12,False,1
505,505,car,conv_crossing_right_car,leftright_topbottom,2021-11-12,1,2021-11-12 01:00:00,金曜,1,False,2021-11-12,False,1
506,506,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-12,2,2021-11-12 01:00:00,金曜,1,False,2021-11-12,False,1
507,507,car,conv_crossing_far_car,leftright_topbottom,2021-11-12,7,2021-11-12 02:00:00,金曜,2,False,2021-11-12,False,1
508,508,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-12,6,2021-11-12 02:00:00,金曜,2,False,2021-11-12,False,1
509,509,car,conv_crossing_far_person,leftright_topbottom,2021-11-12,5,2021-11-12 02:00:00,金曜,2,False,2021-11-12,False,1
510,510,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-12,2,2021-11-12 02:00:00,金曜,2,False,2021-11-12,False,1
511,511,car,conv_crossing_left_car,leftright_topbottom,2021-11-12,6,2021-11-12 02:00:00,金曜,2,False,2021-11-12,False,1
512,512,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-12,2,2021-11-12 02:00:00,金曜,2,False,2021-11-12,False,1
513,513,car,conv_crossing_left_person,leftright_topbottom,2021-11-12,1,2021-11-12 02:00:00,金曜,2,False,2021-11-12,False,1
514,514,car,conv_crossing_parking,rightleft_bottomtop,2021-11-12,2,2021-11-12 02:00:00,金曜,2,False,2021-11-12,False,1
515,515,car,conv_crossing_right_car,leftright_topbottom,2021-11-12,2,2021-11-12 02:00:00,金曜,2,False,2021-11-12,False,1
516,516,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-12,3,2021-11-12 02:00:00,金曜,2,False,2021-11-12,False,1
517,517,car,conv_crossing_far_car,leftright_topbottom,2021-11-12,3,2021-11-12 03:00:00,金曜,3,False,2021-11-12,False,1
518,518,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-12,6,2021-11-12 03:00:00,金曜,3,False,2021-11-12,False,1
519,519,car,conv_crossing_far_person,leftright_topbottom,2021-11-12,3,2021-11-12 03:00:00,金曜,3,False,2021-11-12,False,1
520,520,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-12,2,2021-11-12 03:00:00,金曜,3,False,2021-11-12,False,1
521,521,car,conv_crossing_left_car,leftright_topbottom,2021-11-12,4,2021-11-12 03:00:00,金曜,3,False,2021-11-12,False,1
522,522,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-12,4,2021-11-12 03:00:00,金曜,3,False,2021-11-12,False,1
523,523,car,conv_crossing_left_person,leftright_topbottom,2021-11-12,1,2021-11-12 03:00:00,金曜,3,False,2021-11-12,False,1
524,524,car,conv_crossing_parking,rightleft_bottomtop,2021-11-12,1,2021-11-12 03:00:00,金曜,3,False,2021-11-12,False,1
525,525,car,conv_crossing_right_car,leftright_topbottom,2021-11-12,1,2021-11-12 03:00:00,金曜,3,False,2021-11-12,False,1
526,526,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-12,3,2021-11-12 03:00:00,金曜,3,False,2021-11-12,False,1
527,527,car,conv_crossing_far_car,leftright_topbottom,2021-11-12,1,2021-11-12 04:00:00,金曜,4,False,2021-11-12,False,1
528,528,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-12,3,2021-11-12 04:00:00,金曜,4,False,2021-11-12,False,1
529,529,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-12,2,2021-11-12 04:00:00,金曜,4,False,2021-11-12,False,1
530,530,car,conv_crossing_left_car,leftright_topbottom,2021-11-12,1,2021-11-12 04:00:00,金曜,4,False,2021-11-12,False,1
531,531,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-12,4,2021-11-12 04:00:00,金曜,4,False,2021-11-12,False,1
532,532,car,conv_crossing_left_person,rightleft_bottomtop,2021-11-12,1,2021-11-12 04:00:00,金曜,4,False,2021-11-12,False,1
533,533,car,conv_crossing_parking,rightleft_bottomtop,2021-11-12,1,2021-11-12 04:00:00,金曜,4,False,2021-11-12,False,1
534,534,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-12,1,2021-11-12 04:00:00,金曜,4,False,2021-11-12,False,1
535,535,car,conv_crossing_far_car,leftright_topbottom,2021-11-12,1,2021-11-12 05:00:00,金曜,5,False,2021-11-12,False,1
536,536,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-12,5,2021-11-12 05:00:00,金曜,5,False,2021-11-12,False,1
537,537,car,conv_crossing_far_person,leftright_topbottom,2021-11-12,1,2021-11-12 05:00:00,金曜,5,False,2021-11-12,False,1
538,538,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-12,5,2021-11-12 05:00:00,金曜,5,False,2021-11-12,False,1
539,539,car,conv_crossing_left_car,leftright_topbottom,2021-11-12,3,2021-11-12 05:00:00,金曜,5,False,2021-11-12,False,1
540,540,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-12,5,2021-11-12 05:00:00,金曜,5,False,2021-11-12,False,1
541,541,car,conv_crossing_left_person,leftright_topbottom,2021-11-12,1,2021-11-12 05:00:00,金曜,5,False,2021-11-12,False,1
542,542,car,conv_crossing_parking,rightleft_bottomtop,2021-11-12,2,2021-11-12 05:00:00,金曜,5,False,2021-11-12,False,1
543,543,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-12,3,2021-11-12 05:00:00,金曜,5,False,2021-11-12,False,1
544,544,car,conv_crossing_right_person,leftright_topbottom,2021-11-12,3,2021-11-12 05:00:00,金曜,5,False,2021-11-12,False,1
545,545,person,conv_crossing_parking,rightleft_bottomtop,2021-11-12,1,2021-11-12 05:00:00,金曜,5,False,2021-11-12,False,1
546,546,bus,conv_crossing_far_car,leftright_topbottom,2021-11-12,1,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
547,547,bus,conv_crossing_far_car,rightleft_bottomtop,2021-11-12,1,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
548,548,bus,conv_crossing_far_person,rightleft_bottomtop,2021-11-12,2,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
549,549,car,conv_crossing_far_car,leftright_topbottom,2021-11-12,19,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
550,550,car,conv_crossing_far_car,rightleft_bottomtop,2021-11-12,17,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
551,551,car,conv_crossing_far_person,leftright_topbottom,2021-11-12,5,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
552,552,car,conv_crossing_far_person,rightleft_bottomtop,2021-11-12,14,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
553,553,car,conv_crossing_left_car,leftright_topbottom,2021-11-12,20,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
554,554,car,conv_crossing_left_car,rightleft_bottomtop,2021-11-12,16,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
555,555,car,conv_crossing_left_person,leftright_topbottom,2021-11-12,2,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
556,556,car,conv_crossing_parking,rightleft_bottomtop,2021-11-12,6,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
557,557,car,conv_crossing_right_car,leftright_topbottom,2021-11-12,10,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
558,558,car,conv_crossing_right_car,rightleft_bottomtop,2021-11-12,10,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
559,559,car,conv_crossing_right_person,leftright_topbottom,2021-11-12,6,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
560,560,car,conv_crossing_right_person,rightleft_bottomtop,2021-11-12,7,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
561,561,person,conv_crossing_far_car,leftright_topbottom,2021-11-12,1,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
562,562,person,conv_crossing_far_car,rightleft_bottomtop,2021-11-12,1,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
563,563,person,conv_crossing_far_person,leftright_topbottom,2021-11-12,1,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
564,564,person,conv_crossing_far_person,rightleft_bottomtop,2021-11-12,2,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
565,565,person,conv_crossing_left_car,leftright_topbottom,2021-11-12,7,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
566,566,person,conv_crossing_left_car,rightleft_bottomtop,2021-11-12,3,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
567,567,person,conv_crossing_left_person,leftright_topbottom,2021-11-12,1,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
568,568,person,conv_crossing_left_person,rightleft_bottomtop,2021-11-12,1,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
569,569,person,conv_crossing_parking,leftright_topbottom,2021-11-12,11,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
570,570,person,conv_crossing_parking,rightleft_bottomtop,2021-11-12,4,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
571,571,person,conv_crossing_right_car,leftright_topbottom,2021-11-12,3,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
572,572,person,conv_crossing_right_car,rightleft_bottomtop,2021-11-12,1,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
573,573,truck,conv_crossing_far_car,leftright_topbottom,2021-11-12,6,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
574,574,truck,conv_crossing_far_car,rightleft_bottomtop,2021-11-12,3,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
575,575,truck,conv_crossing_far_person,rightleft_bottomtop,2021-11-12,6,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
576,576,truck,conv_crossing_left_car,leftright_topbottom,2021-11-12,6,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
577,577,truck,conv_crossing_left_car,rightleft_bottomtop,2021-11-12,8,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
578,578,truck,conv_crossing_right_car,leftright_topbottom,2021-11-12,1,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
579,579,truck,conv_crossing_right_car,rightleft_bottomtop,2021-11-12,1,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
580,580,truck,conv_crossing_right_person,leftright_topbottom,2021-11-12,2,2021-11-12 06:00:00,金曜,6,False,2021-11-12,False,1
581,581,bus,conv_crossing_far_car,rightleft_bottomtop,2021-11-12,1,2021-11-12 07:00:00,金曜,7,False,2021-11-12,False,1
582,582,bus,conv_crossing_right_car,rightleft_bottomtop,2021-11-12,1,2021-11-12 07:00:00,金曜,7,False,2021-11-12,False,1
583,583,car,conv_crossing_far_car,leftright_topbottom,2021-11-12,69,2021-11-12 07:00:00,金曜,7,False,2021-11-12,False,1
